invoice_line_id,invoice_id,invoice_date,invoice_status,quantity,unit_price,discount,gross_amount,discount_amount,net_amount_local,revenue_usd,cost_total,profit_local,profit_usd,currency,rate_to_usd,customer_id,customer_name,customer_type,customer_country,customer_signup_date,product_id,product_name,product_category,cost_price,region,region_country,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,invoice_month_name,invoice_day_name
L0004641,INV001333,2024-03-30,Paid,8,650,0.1,5200,520,4680,5130.68,408,4272,4683.39,EUR,1.0963,C0213,Customer_213,Test,UNKNOWN,2023-05-27,P007,Product_7,Electronics,51,EAST,null,2024,3,1,7,March,Saturday
L0004717,INV001354,2024-07-01,Paid,4,995,0.1,3980,398,3582,3812.68,732,2850,3033.54,EUR,1.0644,C0297,Customer_297,Corporate,UNKNOWN,2022-06-26,P031,Product_31,Electronics,183,SOUTH,null,2024,7,3,2,July,Monday
L0004877,INV001396,2023-03-20,Paid,2,325,0.05,650,32.5,617.5,695.74,370,247.5,278.86,EUR,1.1267,C0267,Customer_267,Test,INDIA,2020-07-17,P008,Product_8,Electronics,185,WEST,null,2023,3,1,2,March,Monday
L0004879,INV001396,2023-03-20,Paid,4,720,0.1,2880,288,2592,2920.41,1936,656,739.12,EUR,1.1267,C0267,Customer_267,Test,INDIA,2020-07-17,P003,Product_3,Unknown,484,WEST,null,2023,3,1,2,March,Monday
L0004889,INV001400,2024-03-29,Paid,3,315,0.1,945,94.5,850.5,850.5,0,850.5,850.5,USD,1,C0236,Customer_236,Corporate,USA,2023-02-08,P029,Product_29,Accessories,0,NORTH,null,2024,3,1,6,March,Friday
L0004896,INV001402,2024-03-17,Open,9,812,0.05,7308,365.4,6942.6,7378.6,675,6267.6,6661.21,EUR,1.0628,C0069,Customer_69,Corporate,INDIA,2021-08-15,P018,Product_18,Unknown,75,WEST,null,2024,3,1,1,March,Sunday
L0004917,INV001407,2023-05-12,Cancelled,5,836,0,4180,0,4180,4403.21,925,3255,3428.82,EUR,1.0534,C0188,Customer_188,Test,INDIA,2023-05-11,P008,Product_8,Electronics,185,NORTH,null,2023,5,2,6,May,Friday
L0004951,INV001420,2023-09-29,Paid,5,656,0,3280,0,3280,3602.75,270,3010,3306.18,EUR,1.0984,C0025,Customer_25,Retail,UNKNOWN,2023-08-23,P037,Product_37,Electronics,54,WEST,null,2023,9,3,6,September,Friday
L0004952,INV001420,2023-09-29,Paid,1,227,0.1,227,22.7,204.3,224.4,189,15.3,16.81,EUR,1.0984,C0025,Customer_25,Retail,UNKNOWN,2023-08-23,P053,Product_53,Electronics,189,WEST,null,2023,9,3,6,September,Friday
L0004960,INV001423,2023-08-03,Cancelled,6,982,0.1,5892,589.2,5302.8,5302.8,1368,3934.8,3934.8,USD,1,C0178,Customer_178,Corporate,USA,2023-08-01,P041,Product_41,Accessories,228,EAST,null,2023,8,3,5,August,Thursday
L0004970,INV001426,2023-01-20,Paid,6,987,0.1,5922,592.2,5329.8,5329.8,2898,2431.8,2431.8,USD,1,C0265,Customer_265,Corporate,USA,2021-01-24,P058,Product_58,Electronics,483,WEST,null,2023,1,1,6,January,Friday
L0004990,INV001431,2023-10-01,Cancelled,6,857,0,5142,0,5142,59.13,2706,2436,28.01,INR,0.0115,C0147,Customer_147,Test,USA,2022-02-27,P009,Product_9,Electronics,451,SOUTH,null,2023,10,4,1,October,Sunday
L0005022,INV001441,2024-05-23,Cancelled,3,488,0,1464,0,1464,1464,1179,285,285,USD,1,C0047,Customer_47,Corporate,USA,2021-12-05,P034,Product_34,Electronics,393,NORTH,null,2024,5,2,5,May,Thursday
L0005084,INV001457,2024-03-06,Open,8,701,0,5608,0,5608,66.17,2048,3560,42.01,INR,0.0118,C0281,Customer_281,Test,INDIA,2022-04-04,P025,Product_25,Electronics,256,EAST,null,2024,3,1,4,March,Wednesday
L0005086,INV001457,2024-03-06,Open,5,763,0.05,3815,190.75,3624.25,42.77,2430,1194.25,14.09,INR,0.0118,C0281,Customer_281,Test,INDIA,2022-04-04,P056,Product_56,Electronics,486,EAST,null,2024,3,1,4,March,Wednesday
L0005100,INV001460,2024-10-05,Paid,10,535,0.05,5350,267.5,5082.5,5688.84,4160,922.5,1032.55,EUR,1.1193,C0157,Customer_157,Test,INDIA,2020-08-22,P032,Product_32,Electronics,416,NORTH,null,2024,10,4,7,October,Saturday
L0005125,INV001467,2023-09-26,Open,4,602,0.05,2408,120.4,2287.6,2287.6,780,1507.6,1507.6,USD,1,C0087,Customer_87,Test,INDIA,2020-05-26,P043,Product_43,Accessories,195,WEST,null,2023,9,3,3,September,Tuesday
L0005195,INV001485,2023-05-26,Paid,5,814,0.1,4070,407,3663,3663,1550,2113,2113,USD,1,C0134,Customer_134,Corporate,UNKNOWN,2020-10-10,P021,Product_21,Accessories,310,EAST,null,2023,5,2,6,May,Friday
L0005225,INV001494,2023-04-26,Paid,4,128,0.05,512,25.6,486.4,486.4,0,486.4,486.4,USD,1,C0076,Customer_76,Corporate,INDIA,2023-07-25,P028,Product_28,Electronics,0,EAST,null,2023,4,2,4,April,Wednesday
L0005232,INV001496,2024-07-30,Paid,9,943,0.05,8487,424.35,8062.65,8062.65,873,7189.65,7189.65,USD,1,C0300,Customer_300,Corporate,INDIA,2020-04-13,P002,Product_2,Electronics,97,NORTH,null,2024,7,3,3,July,Tuesday
L0005266,INV001505,2023-07-02,Paid,4,829,0,3316,0,3316,3765.98,316,3000,3407.1,EUR,1.1357,C0123,Customer_123,Corporate,USA,2020-10-12,P015,Product_15,Electronics,79,NORTH,null,2023,7,3,1,July,Sunday
L0005302,INV001520,2023-09-18,Paid,1,779,0,779,0,779,779,0,779,779,USD,1,C0300,Customer_300,Corporate,INDIA,2020-04-13,P022,Product_22,Accessories,0,NORTH,null,2023,9,3,2,September,Monday
L0005363,INV001537,2023-10-29,Cancelled,0,541,0.05,0,0,0,0,0,0,0,EUR,1.1358,C0292,Customer_292,Retail,INDIA,2021-01-10,P022,Product_22,Accessories,0,NORTH,null,2023,10,4,1,October,Sunday
L0005375,INV001540,2024-05-14,Paid,8,886,0,7088,0,7088,8068.98,3440,3648,4152.88,EUR,1.1384,C0205,Customer_205,Corporate,INDIA,2020-09-14,P052,Product_52,Accessories,430,WEST,null,2024,5,2,3,May,Tuesday
L0005378,INV001540,2024-05-14,Paid,9,142,0.05,1278,63.9,1214.1,1382.13,1809,-594.9,-677.23,EUR,1.1384,C0205,Customer_205,Corporate,INDIA,2020-09-14,P014,Product_14,Accessories,201,WEST,null,2024,5,2,3,May,Tuesday
L0005379,INV001541,2023-03-04,Cancelled,1,448,0,448,0,448,448,204,244,244,USD,1,C0271,Customer_271,Retail,INDIA,2022-05-17,P045,Product_45,Electronics,204,WEST,null,2023,3,1,7,March,Saturday
L0005399,INV001547,2023-05-15,Open,5,428,0,2140,0,2140,26.54,1020,1120,13.89,INR,0.0124,C0151,Customer_151,Corporate,INDIA,2022-12-19,P045,Product_45,Electronics,204,WEST,null,2023,5,2,2,May,Monday
L0005404,INV001550,2023-06-27,Paid,3,479,0.05,1437,71.85,1365.15,1365.15,1017,348.15,348.15,USD,1,C0103,Customer_103,Test,UNKNOWN,2021-10-26,P030,Product_30,Accessories,339,WEST,null,2023,6,2,3,June,Tuesday
L0005421,INV001555,2024-07-29,Cancelled,6,316,0.05,1896,94.8,1801.2,1998.43,2706,-904.8,-1003.88,EUR,1.1095,C0115,Customer_115,Retail,USA,2021-03-11,P009,Product_9,Electronics,451,EAST,null,2024,7,3,2,July,Monday
L0005430,INV001558,2024-03-24,Paid,8,157,0.05,1256,62.8,1193.2,1193.2,3808,-2614.8,-2614.8,USD,1,C0235,Customer_235,Retail,INDIA,2023-04-19,P044,Product_44,Electronics,476,NORTH,null,2024,3,1,1,March,Sunday
L0005475,INV001570,2023-11-19,Paid,2,911,0,1822,0,1822,1822,512,1310,1310,USD,1,C0206,Customer_206,Test,INDIA,2020-09-19,P025,Product_25,Electronics,256,WEST,null,2023,11,4,1,November,Sunday
L0005498,INV001576,2024-10-26,Paid,8,372,0.1,2976,297.6,2678.4,2678.4,3872,-1193.6,-1193.6,USD,1,C0208,Customer_208,Test,INDIA,2022-08-31,P003,Product_3,Unknown,484,EAST,null,2024,10,4,7,October,Saturday
L0005531,INV001586,2024-06-16,Paid,10,168,0.05,1680,84,1596,1596,3070,-1474,-1474,USD,1,C0127,Customer_127,Test,INDIA,2021-06-22,P019,Product_19,Accessories,307,EAST,null,2024,6,2,1,June,Sunday
L0005542,INV001588,2024-02-26,Open,6,443,0,2658,0,2658,2658,2856,-198,-198,USD,1,C0042,Customer_42,Test,INDIA,2020-07-28,P044,Product_44,Electronics,476,NORTH,null,2024,2,1,2,February,Monday
L0005571,INV001596,2023-05-02,Cancelled,3,147,0,441,0,441,441,291,150,150,USD,1,C0210,Customer_210,Retail,INDIA,2020-12-04,P002,Product_2,Electronics,97,NORTH,null,2023,5,2,3,May,Tuesday
L0005598,INV001605,2023-11-30,Open,10,463,0.1,4630,463,4167,48.75,4160,7,0.08,INR,0.0117,C0046,Customer_46,Test,INDIA,2022-01-05,P032,Product_32,Electronics,416,WEST,null,2023,11,4,5,November,Thursday
L0005614,INV001610,2024-05-02,Paid,7,837,0.1,5859,585.9,5273.1,5273.1,1295,3978.1,3978.1,USD,1,C0258,Customer_258,Retail,UNKNOWN,2024-01-21,P008,Product_8,Electronics,185,NORTH,null,2024,5,2,5,May,Thursday
L0005619,INV001611,2023-01-20,Open,3,582,0.05,1746,87.3,1658.7,1658.7,963,695.7,695.7,USD,1,C0141,Customer_141,Test,UNKNOWN,2023-07-09,P020,Product_20,Electronics,321,SOUTH,null,2023,1,1,6,January,Friday
L0005645,INV001620,2023-11-24,Cancelled,10,234,0.1,2340,234,2106,2351.98,510,1596,1782.41,EUR,1.1168,C0073,Customer_73,Corporate,UNKNOWN,2022-02-17,P007,Product_7,Electronics,51,EAST,null,2023,11,4,6,November,Friday
L0005700,INV001636,2024-11-29,Open,7,711,0.1,4977,497.7,4479.3,50.62,3500,979.3,11.07,INR,0.0113,C0176,Customer_176,Retail,INDIA,2023-07-04,P042,Product_42,Electronics,500,EAST,null,2024,11,4,6,November,Friday
L0005704,INV001637,2023-10-07,Cancelled,4,765,0.05,3060,153,2907,34.3,0,2907,34.3,INR,0.0118,C0126,Customer_126,Retail,INDIA,2023-01-08,P029,Product_29,Accessories,0,EAST,null,2023,10,4,7,October,Saturday
L0005719,INV001643,2023-12-28,Open,5,432,0,2160,0,2160,26.78,0,2160,26.78,INR,0.0124,C0193,Customer_193,Retail,UNKNOWN,2022-01-13,P028,Product_28,Electronics,0,EAST,null,2023,12,4,5,December,Thursday
L0005738,INV001647,2023-08-15,Paid,2,536,0.1,1072,107.2,964.8,1095.05,972,-7.2,-8.17,EUR,1.135,C0120,Customer_120,Corporate,INDIA,2022-07-28,P056,Product_56,Electronics,486,EAST,null,2023,8,3,3,August,Tuesday
L0005790,INV001663,2023-09-11,Cancelled,1,393,0.05,393,19.65,373.35,400.01,484,-110.65,-118.55,EUR,1.0714,C0056,Customer_56,Test,USA,2020-06-10,P003,Product_3,Unknown,484,SOUTH,null,2023,9,3,2,September,Monday
L0005796,INV001665,2024-09-06,Paid,1,736,0,736,0,736,736,154,582,582,USD,1,C0225,Customer_225,Retail,USA,2022-02-03,P055,Product_55,Electronics,154,WEST,null,2024,9,3,6,September,Friday
L0005808,INV001669,2023-04-15,Cancelled,5,631,0,3155,0,3155,36.6,2420,735,8.53,INR,0.0116,C0029,Customer_29,Test,USA,2021-03-27,P003,Product_3,Unknown,484,NORTH,null,2023,4,2,7,April,Saturday
L0005935,INV001705,2024-04-26,Cancelled,8,500,0,4000,0,4000,4000,2480,1520,1520,USD,1,C0034,Customer_34,Corporate,USA,2020-11-22,P021,Product_21,Accessories,310,WEST,null,2024,4,2,6,April,Friday
L0005963,INV001715,2024-01-12,Open,0,755,0.1,0,0,0,0,0,0,0,EUR,1.1168,C0255,Customer_255,Retail,USA,2021-03-14,P033,Product_33,Electronics,185,EAST,null,2024,1,1,6,January,Friday
L0005981,INV001722,2023-07-15,Paid,5,189,0,945,0,945,11.91,945,0,0,INR,0.0126,C0071,Customer_71,Test,INDIA,2021-04-21,P053,Product_53,Electronics,189,EAST,null,2023,7,3,7,July,Saturday
L0005988,INV001723,2023-11-03,Open,1,484,0.05,484,24.2,459.8,525.97,354,105.8,121.02,EUR,1.1439,C0145,Customer_145,Retail,UNKNOWN,2023-05-06,P027,Product_27,Electronics,354,WEST,null,2023,11,4,6,November,Friday
L0005989,INV001723,2023-11-03,Open,1,549,0,549,0,549,628,201,348,398.08,EUR,1.1439,C0145,Customer_145,Retail,UNKNOWN,2023-05-06,P014,Product_14,Accessories,201,WEST,null,2023,11,4,6,November,Friday
L0006000,INV001725,2023-08-22,Open,0,495,0,0,0,0,0,0,0,0,INR,0.0126,C0117,Customer_117,Retail,INDIA,2022-10-19,P040,Product_40,Accessories,309,SOUTH,null,2023,8,3,3,August,Tuesday
L0006047,INV001736,2023-04-06,Paid,10,522,0,5220,0,5220,5220,790,4430,4430,USD,1,C0088,Customer_88,Retail,INDIA,2023-06-01,P015,Product_15,Electronics,79,SOUTH,null,2023,4,2,5,April,Thursday
L0006056,INV001738,2023-03-13,Paid,8,631,0.05,5048,252.4,4795.6,5148.08,4000,795.6,854.08,EUR,1.0735,C0198,Customer_198,Test,INDIA,2023-03-07,P042,Product_42,Electronics,500,SOUTH,null,2023,3,1,2,March,Monday
L0006074,INV001742,2024-07-03,Open,4,120,0.05,480,24,456,482.22,348,108,114.21,EUR,1.0575,C0215,Customer_215,Corporate,UNKNOWN,2021-03-09,P039,Product_39,Electronics,87,NORTH,null,2024,7,3,4,July,Wednesday
L0006082,INV001745,2024-05-29,Paid,10,620,0,6200,0,6200,6686.7,2560,3640,3925.74,EUR,1.0785,C0235,Customer_235,Retail,INDIA,2023-04-19,P025,Product_25,Electronics,256,SOUTH,null,2024,5,2,4,May,Wednesday
L0006094,INV001748,2024-04-18,Cancelled,7,415,0,2905,0,2905,2905,2170,735,735,USD,1,C0295,Customer_295,Retail,UNKNOWN,2021-05-26,P021,Product_21,Accessories,310,NORTH,null,2024,4,2,5,April,Thursday
L0006131,INV001757,2024-04-18,Open,8,160,0.05,1280,64,1216,1216,2832,-1616,-1616,USD,1,C0014,Customer_14,Test,USA,2020-03-06,P023,Product_23,Accessories,354,WEST,null,2024,4,2,5,April,Thursday
L0006154,INV001764,2024-07-01,Paid,1,662,0,662,0,662,662,486,176,176,USD,1,C0201,Customer_201,Retail,INDIA,2024-02-07,P056,Product_56,Electronics,486,NORTH,null,2024,7,3,2,July,Monday
L0006161,INV001766,2023-07-02,Paid,5,599,0.1,2995,299.5,2695.5,33.15,485,2210.5,27.19,INR,0.0123,C0111,Customer_111,Test,USA,2021-03-08,P002,Product_2,Electronics,97,NORTH,null,2023,7,3,1,July,Sunday
L0006198,INV001776,2023-08-07,Paid,4,260,0.1,1040,104,936,1016.87,1304,-368,-399.8,EUR,1.0864,C0055,Customer_55,Corporate,INDIA,2022-02-14,P001,Product_1,Unknown,326,EAST,null,2023,8,3,2,August,Monday
L0006221,INV001784,2023-03-11,Open,8,911,0.1,7288,728.8,6559.2,6559.2,0,6559.2,6559.2,USD,1,C0172,Customer_172,Corporate,USA,2022-10-22,P022,Product_22,Accessories,0,WEST,null,2023,3,1,7,March,Saturday
L0006243,INV001788,2024-05-25,Open,5,338,0.05,1690,84.5,1605.5,1605.5,2420,-814.5,-814.5,USD,1,C0152,Customer_152,Retail,UNKNOWN,2021-05-29,P003,Product_3,Unknown,484,SOUTH,null,2024,5,2,7,May,Saturday
L0006278,INV001796,2023-07-29,Paid,10,361,0.1,3610,361,3249,3249,4860,-1611,-1611,USD,1,C0065,Customer_65,Corporate,INDIA,2020-05-22,P056,Product_56,Electronics,486,SOUTH,null,2023,7,3,7,July,Saturday
L0006284,INV001797,2023-08-30,Open,8,451,0.05,3608,180.4,3427.6,3427.6,2048,1379.6,1379.6,USD,1,C0260,Customer_260,Retail,USA,2023-03-26,P025,Product_25,Electronics,256,WEST,null,2023,8,3,4,August,Wednesday
L0006289,INV001799,2024-03-10,Cancelled,1,948,0.1,948,94.8,853.2,10.84,79,774.2,9.83,INR,0.0127,C0091,Customer_91,Retail,INDIA,2022-12-29,P015,Product_15,Electronics,79,SOUTH,null,2024,3,1,1,March,Sunday
L0006310,INV001804,2023-03-27,Paid,7,384,0,2688,0,2688,30.64,1792,896,10.21,INR,0.0114,C0154,Customer_154,Test,INDIA,2020-01-24,P025,Product_25,Electronics,256,SOUTH,null,2023,3,1,2,March,Monday
L0006315,INV001806,2023-10-18,Paid,0,222,0.1,0,0,0,0,0,0,0,INR,0.0116,C0193,Customer_193,Retail,UNKNOWN,2022-01-13,P049,Product_49,Accessories,389,WEST,null,2023,10,4,4,October,Wednesday
L0006316,INV001807,2023-12-08,Paid,5,344,0.1,1720,172,1548,18.42,2380,-832,-9.9,INR,0.0119,C0070,Customer_70,Retail,USA,2020-06-12,P044,Product_44,Electronics,476,WEST,null,2023,12,4,6,December,Friday
L0006326,INV001811,2023-02-09,Paid,5,125,0,625,0,625,696.69,1500,-875,-975.36,EUR,1.1147,C0064,Customer_64,Corporate,INDIA,2023-12-13,P057,Product_57,Electronics,300,SOUTH,null,2023,2,1,5,February,Thursday
L0006332,INV001813,2024-10-12,Open,4,792,0,3168,0,3168,38.65,1240,1928,23.52,INR,0.0122,C0189,Customer_189,Corporate,INDIA,2021-10-25,P021,Product_21,Accessories,310,NORTH,null,2024,10,4,7,October,Saturday
L0006350,INV001819,2024-12-24,Open,4,146,0.1,584,58.4,525.6,525.6,732,-206.4,-206.4,USD,1,C0244,Customer_244,Corporate,USA,2020-04-30,P031,Product_31,Electronics,183,SOUTH,null,2024,12,4,3,December,Tuesday
L0006364,INV001822,2023-04-22,Cancelled,2,472,0.05,944,47.2,896.8,945.85,0,896.8,945.85,EUR,1.0547,C0294,Customer_294,Retail,UNKNOWN,2022-08-05,P024,Product_24,Accessories,0,SOUTH,null,2023,4,2,7,April,Saturday
L0006382,INV001826,2024-03-17,Paid,5,548,0.05,2740,137,2603,2603,2420,183,183,USD,1,C0088,Customer_88,Retail,INDIA,2023-06-01,P003,Product_3,Unknown,484,EAST,null,2024,3,1,1,March,Sunday
L0006395,INV001828,2024-05-29,Paid,2,648,0.05,1296,64.8,1231.2,1327.85,0,1231.2,1327.85,EUR,1.0785,C0057,Customer_57,Test,INDIA,2023-02-04,P029,Product_29,Accessories,0,SOUTH,null,2024,5,2,4,May,Wednesday
L0006415,INV001833,2024-05-04,Paid,7,947,0,6629,0,6629,79.55,1365,5264,63.17,INR,0.012,C0249,Customer_249,Corporate,INDIA,2020-05-25,P043,Product_43,Accessories,195,NORTH,null,2024,5,2,7,May,Saturday
L0006420,INV001834,2023-03-04,Paid,0,904,0.1,0,0,0,0,0,0,0,USD,1,C0137,Customer_137,Corporate,USA,2020-07-05,P050,Product_50,Electronics,499,NORTH,null,2023,3,1,7,March,Saturday
L0006430,INV001837,2024-01-15,Cancelled,2,910,0.1,1820,182,1638,1799.18,0,1638,1799.18,EUR,1.0984,C0176,Customer_176,Retail,INDIA,2023-07-04,P022,Product_22,Accessories,0,SOUTH,null,2024,1,1,2,January,Monday
L0006466,INV001850,2023-09-07,Paid,3,211,0,633,0,633,633,1449,-816,-816,USD,1,C0109,Customer_109,Retail,UNKNOWN,2021-07-02,P058,Product_58,Electronics,483,NORTH,null,2023,9,3,5,September,Thursday
L0006490,INV001855,2024-01-22,Paid,9,390,0.1,3510,351,3159,41.07,1386,1773,23.05,INR,0.013,C0196,Customer_196,Corporate,UNKNOWN,2020-04-28,P055,Product_55,Electronics,154,WEST,null,2024,1,1,2,January,Monday
L0006493,INV001857,2023-04-25,Paid,9,241,0.1,2169,216.9,1952.1,2096.36,1755,197.1,211.67,EUR,1.0739,C0046,Customer_46,Test,INDIA,2022-01-05,P043,Product_43,Accessories,195,SOUTH,null,2023,4,2,3,April,Tuesday
L0006497,INV001860,2024-02-02,Paid,8,259,0.05,2072,103.6,1968.4,2220.16,1480,488.4,550.87,EUR,1.1279,C0217,Customer_217,Corporate,INDIA,2024-02-03,P008,Product_8,Electronics,185,EAST,null,2024,2,1,6,February,Friday
L0006510,INV001863,2023-10-31,Paid,9,550,0,4950,0,4950,5384.61,4284,666,724.47,EUR,1.0878,C0113,Customer_113,Retail,USA,2024-01-10,P044,Product_44,Electronics,476,WEST,null,2023,10,4,3,October,Tuesday
L0006511,INV001863,2023-10-31,Paid,10,448,0.05,4480,224,4256,4629.68,870,3386,3683.29,EUR,1.0878,C0113,Customer_113,Retail,USA,2024-01-10,P039,Product_39,Electronics,87,WEST,null,2023,10,4,3,October,Tuesday
L0006517,INV001864,2024-09-07,Cancelled,9,562,0,5058,0,5058,5058,1755,3303,3303,USD,1,C0146,Customer_146,Test,INDIA,2020-05-10,P043,Product_43,Accessories,195,NORTH,null,2024,9,3,7,September,Saturday
L0006620,INV001888,2023-11-30,Open,4,129,0.05,516,25.8,490.2,5.74,1696,-1205.8,-14.11,INR,0.0117,C0033,Customer_33,Corporate,USA,2020-01-14,P011,Product_11,Electronics,424,SOUTH,null,2023,11,4,5,November,Thursday
L0006668,INV001900,2024-11-09,Paid,1,939,0,939,0,939,939,476,463,463,USD,1,C0023,Customer_23,Corporate,USA,2021-02-11,P044,Product_44,Electronics,476,NORTH,null,2024,11,4,7,November,Saturday
L0006680,INV001902,2024-08-28,Open,1,436,0.05,436,21.8,414.2,455.16,183,231.2,254.07,EUR,1.0989,C0184,Customer_184,Retail,UNKNOWN,2020-11-26,P031,Product_31,Electronics,183,SOUTH,null,2024,8,3,4,August,Wednesday
L0006712,INV001910,2024-06-28,Paid,4,950,0.1,3800,380,3420,43.09,1904,1516,19.1,INR,0.0126,C0057,Customer_57,Test,INDIA,2023-02-04,P044,Product_44,Electronics,476,WEST,null,2024,6,2,6,June,Friday
L0006745,INV001917,2024-02-03,Open,0,345,0.05,0,0,0,0,0,0,0,EUR,1.1321,C0093,Customer_93,Retail,USA,2021-05-16,P050,Product_50,Electronics,499,WEST,null,2024,2,1,7,February,Saturday
L0006783,INV001927,2024-11-24,Open,5,740,0,3700,0,3700,45.14,2415,1285,15.68,INR,0.0122,C0261,Customer_261,Retail,INDIA,2022-08-26,P058,Product_58,Electronics,483,SOUTH,null,2024,11,4,1,November,Sunday
L0006784,INV001927,2024-11-24,Open,6,463,0.1,2778,277.8,2500.2,30.5,954,1546.2,18.86,INR,0.0122,C0261,Customer_261,Retail,INDIA,2022-08-26,P005,Product_5,Electronics,159,SOUTH,null,2024,11,4,1,November,Sunday
L0006854,INV001951,2024-11-12,Open,2,964,0,1928,0,1928,1928,682,1246,1246,USD,1,C0137,Customer_137,Corporate,USA,2020-07-05,P026,Product_26,Accessories,341,WEST,null,2024,11,4,3,November,Tuesday
L0006891,INV001960,2024-11-13,Paid,10,269,0.1,2690,269,2421,2421,4240,-1819,-1819,USD,1,C0220,Customer_220,Retail,INDIA,2023-12-31,P011,Product_11,Electronics,424,WEST,null,2024,11,4,4,November,Wednesday
L0006899,INV001964,2024-03-12,Paid,4,688,0.05,2752,137.6,2614.4,30.59,1332,1282.4,15,INR,0.0117,C0010,Customer_10,Test,USA,2023-01-21,P048,Product_48,Electronics,333,SOUTH,null,2024,3,1,3,March,Tuesday
L0006910,INV001968,2023-04-23,Cancelled,6,124,0.05,744,37.2,706.8,809.36,2358,-1651.2,-1890.79,EUR,1.1451,C0138,Customer_138,Test,USA,2020-04-06,P034,Product_34,Electronics,393,EAST,null,2023,4,2,1,April,Sunday
L0006946,INV001978,2024-08-23,Paid,8,510,0.1,4080,408,3672,3672,1560,2112,2112,USD,1,C0098,Customer_98,Test,INDIA,2023-08-03,P043,Product_43,Accessories,195,WEST,null,2024,8,3,6,August,Friday
L0006966,INV001983,2023-03-11,Paid,8,768,0.05,6144,307.2,5836.8,6430.99,1512,4324.8,4765.06,EUR,1.1018,C0248,Customer_248,Test,UNKNOWN,2021-11-07,P053,Product_53,Electronics,189,NORTH,null,2023,3,1,7,March,Saturday
L0006983,INV001988,2024-09-13,Paid,2,728,0.1,1456,145.6,1310.4,1310.4,402,908.4,908.4,USD,1,C0140,Customer_140,Retail,USA,2020-11-09,P014,Product_14,Accessories,201,SOUTH,null,2024,9,3,6,September,Friday
L0007006,INV001996,2023-03-27,Open,3,913,0.05,2739,136.95,2602.05,2819.84,1422,1180.05,1278.82,EUR,1.0837,C0282,Customer_282,Test,INDIA,2024-01-31,P060,Product_60,Accessories,474,SOUTH,null,2023,3,1,2,March,Monday
L0007008,INV001997,2024-09-18,Paid,0,607,0.1,0,0,0,0,0,0,0,EUR,1.1164,C0151,Customer_151,Corporate,INDIA,2022-12-19,P021,Product_21,Accessories,310,NORTH,null,2024,9,3,4,September,Wednesday
L0007027,INV001027,2023-02-21,Paid,3,798,0,2394,0,2394,2623.82,978,1416,1551.94,EUR,1.096,C0202,Customer_202,Corporate,UNKNOWN,2022-09-22,P001,Product_1,Unknown,326,NORTH,null,2023,2,1,3,February,Tuesday
L0007058,INV001614,2024-03-23,Cancelled,6,332,0.05,1992,99.6,1892.4,2025.62,450,1442.4,1543.94,EUR,1.0704,C0093,Customer_93,Retail,USA,2021-05-16,P018,Product_18,Unknown,75,NORTH,null,2024,3,1,7,March,Saturday
L0007060,INV000992,2023-11-25,Paid,5,952,0.05,4760,238,4522,50.19,1695,2827,31.38,INR,0.0111,C0033,Customer_33,Corporate,USA,2020-01-14,P030,Product_30,Accessories,339,WEST,null,2023,11,4,7,November,Saturday
L0001422,INV000401,2024-03-25,Paid,5,0,0,0,0,0,0,545,-545,-6.98,INR,0.0128,C0120,Customer_120,Corporate,INDIA,2022-07-28,P051,Product_51,Electronics,109,SOUTH,null,2024,3,1,2,March,Monday
L0002314,INV000665,2023-03-10,Cancelled,8,152,0,1216,0,1216,1348.3,1256,-40,-44.35,EUR,1.1088,C0045,Customer_45,Retail,USA,2020-07-17,P054,Product_54,Electronics,157,WEST,null,2023,3,1,6,March,Friday
L0003234,INV000941,2024-11-08,Paid,3,205,0,615,0,615,6.89,999,-384,-4.3,INR,0.0112,C0129,Customer_129,Test,INDIA,2022-05-27,P048,Product_48,Electronics,333,NORTH,null,2024,11,4,6,November,Friday
L0004297,INV001237,2024-07-07,Paid,1,998,0,998,0,998,1061.67,0,998,1061.67,EUR,1.0638,C0158,Customer_158,Retail,UNKNOWN,2023-10-28,P028,Product_28,Electronics,0,WEST,null,2024,7,3,1,July,Sunday
L0004483,INV001287,2024-12-21,Open,6,510,0,3060,0,3060,39.78,2580,480,6.24,INR,0.013,C0236,Customer_236,Corporate,USA,2023-02-08,P052,Product_52,Accessories,430,NORTH,null,2024,12,4,7,December,Saturday
L0005110,INV001463,2023-06-27,Paid,9,0,0.1,0,0,0,0,2700,-2700,-2915.46,EUR,1.0798,C0299,Customer_299,Corporate,USA,2020-07-19,P057,Product_57,Electronics,300,EAST,null,2023,6,2,3,June,Tuesday
L0002131,INV000606,2023-12-29,Cancelled,3,841,0,2523,0,2523,2523,852,1671,1671,USD,1,C0110,Customer_110,Corporate,INDIA,2020-05-15,P035,Product_35,Electronics,284,EAST,null,2023,12,4,6,December,Friday
L0002251,INV000644,2024-03-17,Paid,6,337,0,2022,0,2022,23.25,924,1098,12.63,INR,0.0115,C0085,Customer_85,Retail,INDIA,2023-10-31,P055,Product_55,Electronics,154,WEST,null,2024,3,1,1,March,Sunday
